,ID,Latitud,Longitud,Elevación,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
COWRA AIRPORT/AUSTRALIA,50194720000.000000,-33.830000,148.630000,294.000000,50.764000,46.840000,38.360000,41.408000,42.564000,43.756000,58.184000,52.837500,51.925000,53.258333,48.282609,42.973913
CANOWINDRA POST OFFI/AUSTRALIA,50194720001.000000,-33.570000,148.670000,300.000000,53.776000,51.040000,38.254167,41.791667,42.695652,47.291667,60.945833,55.456522,50.778261,59.956522,56.972727,48.981818
BUMBALDRY/AUSTRALIA,50194720004.000000,-33.920000,148.430000,450.000000,57.744000,45.768000,44.066667,45.620000,50.417391,53.156000,70.833333,71.966667,63.020833,65.621739,56.087500,53.143478
WELLINGTON/AUSTRALIA,50194723000.000000,-32.550000,148.930000,304.000000,61.804348,48.436000,43.164000,48.468000,48.252000,40.036000,61.525000,51.882609,43.086364,56.882609,61.061905,49.490909
ARTHURVILLE (CRAMOND/AUSTRALIA,50194723001.000000,-32.500000,148.750000,274.000000,63.184000,44.240000,42.664000,48.650000,45.576000,38.776000,54.300000,46.416667,40.826087,52.145833,64.443478,53.978261
CUMNOCK POST OFFICE/AUSTRALIA,50194723002.000000,-32.930000,148.750000,518.000000,60.404167,62.895833,45.948000,47.624000,49.348000,45.956000,67.416000,62.221739,43.743478,59.408333,60.569565,52.327273
OBLEY (MENTONE)/AUSTRALIA,50194723003.000000,-32.580000,148.530000,340.000000,69.337500,43.926087,47.354167,49.644000,51.250000,40.360870,61.945455,56.652174,40.169565,54.214286,63.795238,47.209524
YEOVAL POST OFFICE/AUSTRALIA,50194723004.000000,-32.750000,148.650000,381.000000,59.712500,52.429167,44.820000,40.883333,41.447826,41.072000,58.943478,52.295652,41.400000,51.040909,55.652381,44.485714
ORANGE AIRPOR/AUSTRALIA,50194726000.000000,-33.380000,149.120000,951.000000,74.644000,76.452000,49.348000,52.392000,63.272000,72.376000,94.972000,104.641667,75.129167,75.460870,69.591304,66.718182
MILLTHORPE POST OFFI/AUSTRALIA,50194726002.000000,-33.450000,149.180000,963.000000,76.110000,66.080000,46.447619,48.490909,60.865217,66.736364,85.025000,100.847619,74.485714,80.540000,63.589474,62.122222
MANDURAMA (AROWEA)/AUSTRALIA,50194726004.000000,-33.730000,149.100000,780.000000,71.428000,62.780000,48.028000,44.833333,59.360000,83.864000,92.484000,99.612500,84.866667,80.587500,74.241667,68.434783
CUDAL POST OFFICE AG/AUSTRALIA,50194726006.000000,-33.280000,148.730000,440.000000,60.412500,57.529167,50.604000,38.956000,48.352000,48.088000,62.316000,62.412500,48.545833,56.520833,51.437500,56.459091
GULGONG POST OFFICE/AUSTRALIA,50194727001.000000,-32.370000,149.530000,475.000000,74.820000,61.800000,58.756000,48.148000,51.137500,45.100000,66.404167,48.195833,45.845833,58.795652,62.068182,66.152174
COONABARABRAN/AUSTRALIA,50194728000.000000,-31.270000,149.270000,510.000000,105.900000,68.172000,54.912000,63.280000,64.896000,55.232000,65.816000,55.841667,48.300000,60.891304,83.739130,71.945455
PREMER POST OFFICE/AUSTRALIA,50194728005.000000,-31.470000,149.900000,375.000000,84.634783,72.790909,48.495652,51.250000,57.191667,38.108000,57.450000,37.536364,35.945455,53.814286,76.521739,78.943478
TOORAWEENAH/AUSTRALIA,50194728006.000000,-31.450000,148.920000,420.000000,74.609091,45.895238,44.910000,50.415000,55.495238,39.704348,61.743478,47.430000,42.636842,51.705882,50.873684,57.694737
CAPERTEE (BROOKLYN)/AUSTRALIA,50194729001.000000,-33.030000,149.880000,1097.000000,81.416000,74.450000,62.004348,66.048000,64.344000,60.696000,79.524000,83.641667,63.891667,72.760870,85.741667,73.200000
HILL END POST OFFICE/AUSTRALIA,50194729002.000000,-33.030000,149.420000,870.000000,67.979167,65.304348,52.339130,56.066667,55.947826,55.608696,85.540000,82.766667,68.282609,76.936364,74.023810,68.047619
OCONNELL (STRATFORD)/AUSTRALIA,50194729003.000000,-33.550000,149.730000,699.000000,57.440000,52.387500,46.756000,38.472000,41.087500,41.886957,57.286957,62.627273,48.231818,61.026087,64.981818,57.052381
SOFALA POST OFFICE/AUSTRALIA,50194729004.000000,-33.080000,149.680000,579.000000,54.764000,60.733333,49.529167,46.292000,41.100000,38.892000,56.200000,55.569565,46.183333,61.675000,67.100000,57.890909
BATHURST AGRI/AUSTRALIA,50194730000.000000,-33.430000,149.570000,713.000000,62.888000,59.444000,46.336000,43.480000,45.183333,35.858333,52.525000,57.491667,45.945833,61.029167,60.904348,60.917391
ROCKLEY POST OFFICE/AUSTRALIA,50194730001.000000,-33.680000,149.570000,820.000000,73.633333,63.308696,51.483333,50.058333,46.736364,48.391304,66.519048,77.400000,56.645455,64.618182,65.419048,64.831818
TRUNKEY CREEK/AUSTRALIA,50194730002.000000,-33.820000,149.320000,840.000000,72.042105,69.826087,52.215000,44.727273,54.095000,69.561905,81.300000,98.921053,79.184211,76.155000,65.938095,66.475000
MUDGEE/AUSTRALIA,50194731000.000000,-32.580000,149.580000,454.000000,74.372000,67.568000,51.852000,49.808000,51.144000,47.592000,69.745833,59.220833,49.108696,69.566667,68.395652,60.308696
GRESFORD POST OFFICE/AUSTRALIA,50194733001.000000,-32.430000,151.530000,85.000000,97.116000,127.734783,116.069565,77.347826,74.447826,48.722727,47.629167,40.868182,51.130435,82.108696,83.083333,81.363636
BROKE (HARROWBY)/AUSTRALIA,50194733002.000000,-32.770000,151.080000,76.000000,69.336000,97.600000,59.652000,61.116000,43.504000,35.240000,37.488000,36.391304,37.139130,56.100000,66.075000,69.990909
NARRABRI WEST/AUSTRALIA,50194734000.000000,-30.330000,149.750000,212.000000,85.396000,67.072000,40.344000,46.336000,55.060000,44.756000,56.980000,35.270833,39.295833,52.979167,62.043478,78.443478
TARALGA (P.O./AUSTRALIA,50194735000.000000,-34.400000,149.820000,845.000000,62.780000,74.375000,61.996000,60.712000,53.480000,58.420000,69.260000,80.833333,65.591667,70.191667,79.169565,59.456522
CROOKWELL POST OFFIC/AUSTRALIA,50194735001.000000,-34.470000,149.470000,887.000000,61.604167,51.140000,51.262500,52.012500,56.892000,71.420000,87.641667,102.778261,82.391667,66.965217,76.208696,60.586364
GOLSPIE (AYRSTON)/AUSTRALIA,50194735002.000000,-34.280000,149.670000,855.000000,69.981818,52.339130,50.325000,52.934783,51.378261,51.479167,66.475000,70.231818,65.736364,67.256522,75.971429,58.561905
JERRYS PLAINS/AUSTRALIA,50194739000.000000,-32.480000,150.900000,90.000000,76.736000,85.836000,54.124000,45.344000,43.972000,32.676000,44.058333,38.920833,44.937500,58.995833,69.109091,72.908696
DENMAN POST OFFICE/AUSTRALIA,50194739001.000000,-32.380000,150.680000,105.000000,71.460000,82.980000,53.920000,44.160000,37.776000,30.392000,43.752000,35.904167,42.212500,57.622727,59.760870,79.837500
LITHGOW/AUSTRALIA,50194741000.000000,-33.480000,150.130000,950.000000,87.196000,95.224000,78.104000,66.652000,60.976000,48.184000,59.491667,80.452174,58.675000,71.591667,79.547826,76.065217
BLACKHEATH POST OFFI/AUSTRALIA,50194743002.000000,-33.630000,150.280000,1065.000000,128.936000,128.725000,120.104167,103.452174,86.268000,58.212000,64.873913,78.895833,62.759091,71.609091,113.780952,88.927273
BILPIN (FERN GROVE)/AUSTRALIA,50194743003.000000,-33.520000,150.500000,610.000000,149.032000,183.168000,155.112000,122.320000,96.144000,60.258333,57.600000,85.500000,65.475000,88.800000,121.350000,114.618182
KATOOMBA/AUSTRALIA,50194744000.000000,-33.720000,150.280000,1030.000000,142.984000,178.604000,163.672000,129.788000,108.740000,71.176000,71.104000,104.366667,72.750000,102.175000,128.643478,106.656522
BOWRAL/AUSTRALIA,50194747000.000000,-34.480000,150.400000,690.000000,76.968000,97.368000,79.152000,86.212000,72.584000,65.360000,53.848000,69.875000,58.925000,68.995833,92.200000,66.982609
MOSS VALE POST OFFIC/AUSTRALIA,50194747001.000000,-34.550000,150.370000,686.000000,68.516000,91.932000,71.596000,81.052000,70.516000,79.140000,54.116667,80.141667,61.166667,64.479167,82.416667,57.969565
MITTAGONG POOL/AUSTRALIA,50194747002.000000,-34.450000,150.470000,625.000000,78.048000,98.856000,77.104000,89.891667,70.492000,63.145833,51.716000,63.325000,53.262500,66.879167,84.470833,73.482609
WOLLONGONG/AUSTRALIA,50194748000.000000,-34.400000,150.880000,30.000000,105.720000,144.654167,125.852000,140.828000,122.779167,93.856000,68.308000,64.604348,74.933333,106.020833,114.578261,97.939130
ALBION PARK POST OFF/AUSTRALIA,50194748002.000000,-34.570000,150.780000,8.000000,86.095833,121.988000,87.245833,114.445833,103.720833,84.933333,55.336000,81.883333,70.875000,80.400000,103.372727,71.360000
CATARACT DAM/AUSTRALIA,50194748005.000000,-34.270000,150.800000,340.000000,74.687500,116.852000,100.868000,107.316667,97.608000,74.183333,61.640909,78.231818,61.913043,96.600000,97.266667,73.343478
DARKES FOREST (KINTY/AUSTRALIA,50194749001.000000,-34.230000,150.920000,370.000000,109.675000,175.712000,150.916667,150.232000,137.984000,104.360000,87.024000,117.439130,83.283333,118.125000,124.250000,103.660870
HELENSBURGH POST OFF/AUSTRALIA,50194749002.000000,-34.200000,150.980000,150.000000,105.176000,162.812000,149.540000,155.952000,141.284000,112.236000,82.595833,83.430435,63.708696,98.163636,115.904545,88.822727
WOONONA (POPES RD)/AUSTRALIA,50194749003.000000,-34.350000,150.900000,45.000000,112.391667,140.164000,118.924000,129.544000,121.520000,87.732000,63.236000,96.659091,66.154167,97.654167,107.075000,84.152174
BERRY (KANGAROO VALL/AUSTRALIA,50194750001.000000,-34.770000,150.680000,25.000000,124.522727,149.725000,119.708333,125.231818,128.370833,101.966667,80.269565,102.472727,91.039130,111.204348,119.933333,92.490000
GERRINGONG POST OFFI/AUSTRALIA,50194750002.000000,-34.750000,150.830000,46.000000,129.372000,145.175000,122.695652,150.782609,146.704000,104.380000,81.232000,87.483333,81.191304,93.983333,116.182609,92.140909
NOWRA SEWERAGE TREAT/AUSTRALIA,50194750003.000000,-34.870000,150.620000,10.000000,75.091667,108.616667,78.125000,97.404167,100.200000,87.552000,61.624000,78.270833,70.300000,80.716667,81.290476,67.827273
MURRURUNDI/AUSTRALIA,50194756000.000000,-31.770000,150.830000,467.000000,98.828000,79.136000,64.308000,52.656000,61.232000,59.224000,80.204000,65.891667,63.666667,79.220833,94.160870,99.860870
BLACKVILLE (KRUI VAL/AUSTRALIA,50194756002.000000,-31.850000,150.350000,610.000000,107.769565,75.883333,64.466667,63.537500,69.513043,57.317391,76.476190,54.490909,45.190476,64.025000,97.452174,88.160000
WINGEN (MURRULLA)/AUSTRALIA,50194756003.000000,-31.870000,150.880000,351.000000,84.695000,84.490909,63.372727,38.713043,45.159091,43.240909,47.770833,47.639130,43.872727,59.268182,86.580952,89.015789
PROSPECT DAM/AUSTRALIA,50194764001.000000,-33.820000,150.920000,61.000000,98.583333,112.352000,93.100000,87.928000,71.700000,49.436000,43.900000,56.082609,47.143478,67.531818,86.768182,69.391304
POTTS HILL PUMPING S/AUSTRALIA,50194765001.000000,-33.900000,151.030000,55.000000,95.264000,99.776000,92.970833,111.729167,88.879167,66.152000,54.904167,67.154167,51.113043,66.886364,85.239130,67.600000
SYDNEY AIRPOR/AUSTRALIA,50194767000.000000,-33.950000,151.180000,3.000000,79.543333,118.093333,89.951724,118.180000,105.726667,99.557143,71.693333,76.289655,61.203333,63.346667,84.280000,73.653333
SYDNEY/AUSTRALIA,50194768000.000000,-33.850000,151.200000,40.000000,103.872000,132.592000,120.064000,143.708000,127.176000,97.676000,78.464000,101.558333,68.058333,85.325000,106.556522,76.178261
NORAH HEAD/AUSTRALIA,50194770000.000000,-33.280000,151.570000,24.000000,84.200000,144.600000,109.566667,137.650000,138.936000,107.228000,84.318182,77.920833,69.812500,71.730000,95.390909,75.185000
CESSNOCK/AUSTRALIA,50194771000.000000,-32.800000,151.330000,62.000000,76.704000,107.160000,78.984000,64.776000,55.392000,39.764000,41.192000,37.766667,41.254167,61.100000,72.963636,68.247826
BRANXTON (DALWOOD VI/AUSTRALIA,50194771001.000000,-32.650000,151.420000,33.000000,86.020833,111.664000,93.183333,73.944000,64.564000,44.984000,44.696000,40.643478,42.791667,70.275000,74.300000,79.560870
WILLIAMTOWN/AUSTRALIA,50194776000.000000,-32.780000,151.820000,8.000000,78.213333,133.486667,120.917241,119.920000,119.473333,116.528571,79.633333,66.671429,62.889655,70.460000,94.693333,71.740000
CLARENCE TOWN POST O/AUSTRALIA,50194776002.000000,-32.580000,151.780000,10.000000,100.140000,121.140000,129.220000,95.980000,103.368000,77.384000,58.596000,47.041667,50.320833,73.145833,95.758333,80.782609
DUNGOG POST OFFICE/AUSTRALIA,50194776003.000000,-32.400000,151.750000,36.000000,107.224000,127.620000,111.420833,75.312500,94.212500,65.812000,48.026087,40.986957,51.459091,78.052381,97.430435,84.540909
RAYMOND TERRACE (KIN/AUSTRALIA,50194776004.000000,-32.780000,151.730000,10.000000,86.104000,132.304000,130.952000,105.728000,111.854167,90.648000,65.147826,54.116667,51.100000,76.973913,91.316667,78.940909
MORPETH POST OFFICE/AUSTRALIA,50194776005.000000,-32.730000,151.630000,12.000000,77.941667,121.195652,104.900000,80.839130,87.583333,60.586957,55.573913,39.408696,42.409091,73.963636,91.704762,73.857143
STROUD POST OFFICE/AUSTRALIA,50194776007.000000,-32.400000,151.970000,40.000000,104.633333,119.741667,136.750000,93.441667,102.662500,80.044000,71.428000,51.182609,57.073913,86.234783,103.865217,95.113636
TAHLEE (CARRINGTON H/AUSTRALIA,50194776008.000000,-32.670000,152.020000,3.000000,94.116667,123.917391,139.730435,127.539130,144.896000,116.308333,87.281818,68.427273,55.313636,79.576190,100.742857,78.077273
WELLINGROVE (WANGALE/AUSTRALIA,50194778006.000000,-29.630000,151.550000,905.000000,112.072000,95.376000,61.144000,41.539130,49.304000,43.856000,59.764000,47.073913,54.352174,74.221739,101.487500,115.930435
KOOKABOOKRA/AUSTRALIA,50194778007.000000,-30.020000,152.020000,975.000000,125.832000,132.968000,88.980000,72.736000,59.012000,33.632000,45.060000,33.947826,36.350000,67.358333,96.456522,130.395238
FORSTER POST OFFICE/AUSTRALIA,50194784002.000000,-32.180000,152.520000,3.000000,98.708333,130.208333,147.490476,118.066667,135.217391,98.545833,79.395652,59.320833,60.308696,85.721739,102.827273,77.304545
GLOUCESTER POST OFFI/AUSTRALIA,50194784003.000000,-32.000000,151.970000,105.000000,116.484000,127.858333,111.980952,81.604545,78.240000,50.960000,41.833333,35.441667,45.287500,66.456522,103.509524,89.966667
NOWENDOC (BEAUFORT)/AUSTRALIA,50194784006.000000,-31.530000,151.730000,840.000000,130.940000,135.896000,122.700000,83.356000,79.536000,54.376000,45.212500,38.462500,46.691667,76.586957,103.191667,117.177273
PORT MACQUARI/AUSTRALIA,50194787000.000000,-31.430000,152.920000,10.000000,132.992000,162.612500,176.652000,169.284000,154.583333,123.476000,84.088000,50.958333,57.333333,88.033333,129.547826,115.463636
LAURIETON POST OFFIC/AUSTRALIA,50194787001.000000,-31.650000,152.800000,5.000000,131.840909,184.363636,163.123810,168.030000,159.000000,117.708333,82.213043,53.254167,52.308333,109.725000,134.733333,100.928571
KENDALL POST OFFICE/AUSTRALIA,50194787002.000000,-31.630000,152.700000,15.000000,127.520833,159.391667,172.885714,139.780952,145.416667,103.912000,71.124000,43.108333,53.762500,100.352174,133.468182,99.954545
WAUCHOPE (AVONDALE S/AUSTRALIA,50194787003.000000,-31.470000,152.730000,10.000000,126.241667,165.272000,142.269565,124.112000,127.040000,83.491304,61.454167,38.978261,45.545833,88.052174,117.570833,103.886957
BELLBROOK/AUSTRALIA,50194788001.000000,-30.820000,152.500000,95.000000,140.288000,154.104000,143.537500,119.116000,81.756000,53.096000,43.904000,26.326087,36.060870,66.781818,101.552381,127.336364
SMOKY CAPE/AUSTRALIA,50194790000.000000,-30.920000,153.080000,114.000000,150.740000,165.933333,176.400000,187.544000,168.704000,116.704000,85.676000,55.095833,54.758333,83.200000,134.956522,119.460870
BOWRAVILLE POST OFFI/AUSTRALIA,50194790001.000000,-30.650000,152.850000,18.000000,147.836000,179.487500,157.829167,161.822727,123.712500,83.628000,60.370833,44.641667,42.354167,72.178261,124.452174,124.877273
MACKSVILLE COUNTRY C/AUSTRALIA,50194790002.000000,-30.730000,152.920000,33.000000,137.513043,158.252174,166.936000,154.528000,122.640000,86.116000,62.832000,38.841667,42.900000,64.826087,116.187500,108.050000
COFFS HARBOUR/AUSTRALIA,50194791000.000000,-30.320000,153.120000,5.000000,161.353333,220.746667,227.066667,183.916667,142.886667,109.478571,86.017241,57.293103,60.203333,103.390000,163.306667,140.640000
CORAMBA (HILLVIEW)/AUSTRALIA,50194791002.000000,-30.230000,153.020000,115.000000,177.552174,188.826087,192.350000,191.304348,136.656000,76.124000,63.308696,42.582609,50.365217,82.922727,138.771429,146.747368
UPPER ORARA (AURANIA/AUSTRALIA,50194791003.000000,-30.320000,152.980000,155.000000,202.388000,253.348000,298.296000,197.666667,165.012500,97.652000,87.620000,56.775000,58.366667,107.408333,159.923810,171.754545
WOOLGOOLGA (HIGH STR/AUSTRALIA,50194791004.000000,-30.120000,153.200000,10.000000,155.720000,191.496000,237.279167,180.820000,179.429167,112.275000,83.648000,47.341667,57.570833,84.500000,129.966667,131.139130
ALBANY (ALBANY A.M.O/AUSTRALIA,50194802000.000000,-34.950000,117.800000,68.000000,26.026667,23.340000,37.520000,57.033333,87.386667,109.192857,117.926667,106.841379,88.673333,62.906667,46.613333,27.653333
ALBANY (ALBANY TOWN)/AUSTRALIA,50194802002.000000,-35.020000,117.880000,18.000000,26.924000,22.944000,37.368000,53.376000,107.896000,124.320000,131.740000,124.604167,97.808333,66.733333,47.991667,23.512500
DENMARK (DENMARK POS/AUSTRALIA,50194802003.000000,-34.970000,117.350000,20.000000,28.970833,23.848000,43.896000,59.008333,117.466667,145.179167,159.769565,139.719048,101.054545,72.843478,59.226087,28.678261
ALBANY (KING RIVER)/AUSTRALIA,50194802004.000000,-34.950000,117.880000,22.000000,27.216000,24.992000,40.512000,52.912000,91.136000,108.928000,120.944000,116.650000,92.966667,69.573913,44.966667,27.733333
CAPE BORDA/AUSTRALIA,50194805000.000000,-35.750000,136.580000,144.000000,13.812000,10.692000,29.012000,32.680000,75.660870,102.052000,100.140000,87.944000,55.196000,41.280000,20.269565,19.386957
MOUNT BARKER/AUSTRALIA,50194806000.000000,-35.070000,138.850000,325.000000,19.880000,17.808000,32.104000,43.208000,73.208333,103.176000,105.260000,107.108000,81.676000,58.008000,36.504167,34.026087
ECHUNGA POST OFFICE/AUSTRALIA,50194806001.000000,-35.100000,138.800000,370.000000,19.833333,16.576000,33.360000,47.562500,82.032000,119.533333,116.941667,117.854545,87.113043,63.133333,38.818182,30.334783
HAHNDORF POST OFFICE/AUSTRALIA,50194806002.000000,-35.030000,138.800000,345.000000,19.512500,16.687500,34.691667,45.550000,85.091667,113.166667,126.850000,122.104348,90.965217,60.750000,36.900000,33.413636
HARROGATE/AUSTRALIA,50194806003.000000,-34.930000,139.020000,350.000000,21.512000,17.800000,25.724000,33.504000,54.016000,83.584000,84.432000,85.428000,67.344000,50.225000,32.991667,26.234783
KANMANTOO/AUSTRALIA,50194806004.000000,-35.080000,139.000000,205.000000,14.680000,17.172000,20.968000,26.332000,41.912000,59.796000,57.264000,60.660000,50.020000,38.668000,26.729167,23.226087
NAIRNE/AUSTRALIA,50194806005.000000,-35.030000,138.920000,380.000000,18.948000,17.552000,31.333333,39.758333,64.084000,91.588000,91.996000,93.004167,70.040000,50.620000,35.413636,30.408696
CALLINGTON/AUSTRALIA,50194806007.000000,-35.120000,139.030000,85.000000,16.380000,20.036000,21.750000,25.141667,35.704000,51.537500,46.688000,51.962500,39.812500,35.383333,21.900000,23.945455
